constIndex:135|chunk_maint2_5d (34)|localPosition.x:-0040.96000|localPosition.y:0034.93500|localPosition.z:0001.65490|localRotation.x:0000.00000|localRotation.y:0000.92388|localRotation.z:0000.38268|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.41422
constIndex:290|chunk_sec1_3 (56)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (57)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:54|chunk_exec1_1 (252)|localPosition.x:-0025.60000|localPosition.y:0034.40000|localPosition.z:0048.64000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:56|chunk_exec1_2 (56)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0046.08000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:54|chunk_exec1_1 (253)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0048.64000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:54|chunk_exec1_1 (254)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0048.64000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:54|chunk_exec1_1 (255)|localPosition.x:-0025.60000|localPosition.y:0036.96000|localPosition.z:0051.20000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:11|chunk_bridg1_5|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0051.20000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:11|chunk_bridg1_5 (1)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0051.20000|localRotation.x:0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:-0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:54|chunk_exec1_1 (256)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0051.20000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (58)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (59)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (60)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0056.32000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (61)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0056.32000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (62)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (63)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (64)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0056.32000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (65)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0056.32000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (66)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (67)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (68)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (69)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (70)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0056.32000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (71)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0053.76000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:290|chunk_sec1_3 (72)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0058.88000|localRotation.x:0000.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0001.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (11)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (12)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (13)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (14)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (15)|localPosition.x:-0040.96000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (16)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (17)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (18)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (19)|localPosition.x:-0043.52000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (20)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (21)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (22)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (23)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (24)|localPosition.x:-0046.08000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (25)|localPosition.x:-0048.64000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (26)|localPosition.x:-0051.20000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (27)|localPosition.x:-0053.76000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (28)|localPosition.x:-0051.20000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (29)|localPosition.x:-0053.76000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (30)|localPosition.x:-0056.32000|localPosition.y:0035.84000|localPosition.z:0030.72000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (31)|localPosition.x:-0056.32000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (32)|localPosition.x:-0053.76000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (33)|localPosition.x:-0053.76000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (34)|localPosition.x:-0056.32000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (35)|localPosition.x:-0056.32000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (36)|localPosition.x:-0053.76000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (37)|localPosition.x:-0035.84000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (38)|localPosition.x:-0035.84000|localPosition.y:0038.40000|localPosition.z:0025.60000|localRotation.x:-0000.70711|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.70711|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (39)|localPosition.x:-0035.84000|localPosition.y:0038.40000|localPosition.z:0025.60000|localRotation.x:-0000.50000|localRotation.y:0000.50000|localRotation.z:0000.50000|localRotation.w:0000.50000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (40)|localPosition.x:-0035.84000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:57|chunk_exec1_2d (41)|localPosition.x:-0035.84000|localPosition.y:0038.40000|localPosition.z:0025.60000|localRotation.x:0000.00000|localRotation.y:0000.70711|localRotation.z:0000.70711|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (215)|localPosition.x:-0033.28000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (216)|localPosition.x:-0033.28000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (217)|localPosition.x:-0033.28000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (218)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (219)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (220)|localPosition.x:-0030.72000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (221)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (222)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (223)|localPosition.x:-0028.16000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (224)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (225)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (226)|localPosition.x:-0025.60000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (227)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (228)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (229)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (230)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (231)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (232)|localPosition.x:-0023.04000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (233)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (234)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (235)|localPosition.x:-0020.48000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (236)|localPosition.x:-0017.92000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (237)|localPosition.x:-0017.92000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (238)|localPosition.x:-0017.92000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (239)|localPosition.x:-0015.36000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (240)|localPosition.x:-0015.36000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (241)|localPosition.x:-0015.36000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (242)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0033.28000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (243)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0035.84000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (244)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0038.40000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (245)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (246)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (247)|localPosition.x:-0012.80000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (248)|localPosition.x:-0010.24000|localPosition.y:0035.84000|localPosition.z:0023.04000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (249)|localPosition.x:-0010.24000|localPosition.y:0035.84000|localPosition.z:0025.60000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
constIndex:70|chunk_exec3_4 (250)|localPosition.x:-0010.24000|localPosition.y:0035.84000|localPosition.z:0028.16000|localRotation.x:0001.00000|localRotation.y:0000.00000|localRotation.z:0000.00000|localRotation.w:0000.00000|localScale.x:0001.00000|localScale.y:0001.00000|localScale.z:0001.00000
